   ,YEAR_MONTH,CUSTOMER_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
43052,2022-07,000000009000616,278.54,17090055.5
43053,2022-04,000000009012201,4.79,326826.49
43054,2022-04,000000009024547,200.36,14874440
43055,2022-05,000000009015809,17.2,1283464
43056,2022-05,000000009023316,128.4,1731900
43057,2022-06,000000009022056,932.99,62047771.5
43058,2022-06,000000009000737,85.7,5221272.5
43059,2022-06,000000009015624,9.93,681893.1
43060,2022-07,000000009000942,24.26,1524796.05
43061,2022-05,000000009007898,109.42,7461152.2
43062,2022-05,000000009024843,443.67,29169895.2
43063,2022-03,000000009021001,31.42,2356500
43064,2022-06,000000009023098,62.25,4313925
43065,2022-07,000000009025011,186.78,11178783
43066,2022-04,000000009021909,4.14,304704
43067,2022-04,000000009010211,352.65,26340439.25
43068,2022-07,000000009007867,63,3761747.6
43069,2022-07,000000009013325,180.6,10780377
43070,2022-06,000000009022962,54.04,3535765
43071,2022-06,000000009023080,114.95,7494899
43072,2022-05,000000009002116,71.5,5004176
43073,2022-06,000000009024754,20,350020
43074,2022-05,000000009001588,32.1,2194025
43075,2022-05,000000009002303,41,2860122
43076,2022-05,000000009000753,220.64,14791060.75
43077,2022-05,000000009003128,21.36,1484520
43078,2022-05,000000009021929,243.44,18012640
43079,2022-05,000000009004570,118.54,8263285.8
43080,2022-06,000000009009214,9,618030
43081,2022-07,000000009014057,98.54,6004403.5
43082,2022-06,000000009020620,93.98,686054
43083,2022-06,000000009000781,268.75,16988818
43084,2022-05,000000009000616,350.36,23572536
43085,2022-07,000000009024808,11.66,721754
43086,2022-05,000000009001621,130.65,8351801.25
43087,2022-05,000000009004410,26.87,1886692
43088,2022-05,000000009024301,295.42,1939508
43089,2022-06,000000009022402,54.55,3498543
43090,2022-06,000000009024409,30.86,2062432.7
43091,2022-06,000000009002472,95.87,5987863
43092,2022-06,000000009001707,83.24,5242233
43093,2022-05,000000009013962,82.38,5562741
43094,2022-05,000000009005383,106.16,7738467.5
43095,2022-05,000000009001259,324.76,21167774
43096,2022-06,000000009024328,71.19,4572281
43097,2022-06,000000009024998,191.86,11880475
43098,2022-06,000000009002900,25.61,1642257.25
43099,2022-07,000000009010933,266.66,16357088
43100,2022-05,000000009015309,40.29,2973402
43101,2022-06,000000009002032,102.61,6470438.2
43102,2022-06,000000009024980,259.54,14638056
43103,2022-06,000000009017145,661.46,40606903.4
43104,2022-06,000000009014016,20,348500
43105,2022-07,000000009000833,44.59,2833829.2
43106,2022-05,000000009015691,67.32,4467252
43107,2022-04,000000009001527,218.14,15306198
43108,2022-06,000000009015249,9.86,616496.5
43109,2022-06,000000009006426,11.04,742319.6
43110,2022-05,000000009021157,43.76,3850880
43111,2022-04,000000009001855,63.56,4716152
43112,2022-05,000000009004782,160,2401600
43113,2022-05,000000009019700,7.8,3120
43114,2022-05,000000009007795,154.68,10534340
43115,2022-04,000000009002448,20,300100
43116,2022-06,000000009013244,31.67,2226853.9
43117,2022-06,000000009024803,192.98,12610680
43118,2022-06,000000009007874,121.26,7133119.5
43119,2022-05,000000009001091,240.74,16285024
43120,2022-06,000000009024929,4.78,319668.8
43121,2022-04,000000009024824,2.2,166404
43122,2022-05,000000009002020,88.92,6135480
43123,2022-05,000000009015668,29.43,2130295
43124,2022-06,000000009008095,95.64,6320152
43125,2022-07,000000009007156,95.41,5845961.8
43126,2022-05,000000009001498,20.59,1438198
43127,2022-06,000000009010258,123.48,7753311.2
43128,2022-05,000000009012931,21.43,1599213.75
43129,2022-06,000000009001704,34.64,2400552
43130,2022-04,000000009011991,49.94,3735512
43131,2022-05,000000009001680,14.42,1002954.6
43132,2022-06,000000009024152,10.28,634276
43133,2022-04,000000009016098,38.4,2672640
43134,2022-05,000000009005177,33.02,2281682
43135,2022-05,000000009001610,40,602000
43136,2022-05,000000009001172,24.9,1724768
43137,2022-05,000000009015889,85.65,5660999.25
43138,2022-05,000000009021281,43.24,3805120
43139,2022-04,000000009024831,2.32,175807.2
43140,2022-05,000000009024852,2.94,199920
43141,2022-05,000000009011155,22.72,1617664
43142,2022-06,000000009015564,401.96,24288433
43143,2022-07,000000009025088,320,5840320
43144,2022-06,000000009020625,65.01,4654479
43145,2022-05,000000009002104,337.24,21558067
43146,2022-06,000000009023889,69.69,4435595
43147,2022-06,000000009005531,245.62,15536201.86
43148,2022-06,000000009007072,125.48,7662591.2
43149,2022-05,000000009018433,120.06,2407203
43150,2022-05,000000009019368,215.22,15515209.8
43151,2022-07,000000009018697,107.74,5192083
43152,2022-07,000000009016024,122.98,7982288.6
43153,2022-07,000000009019005,93.16,5786752
43154,2022-07,000000009025107,4.58,291544.8
43155,2022-05,000000009010819,24.44,1776788
43156,2022-06,000000009009723,151.65,10261543
43157,2022-06,000000009020569,15.77,1072564.6
43158,2022-06,000000009014262,11.92,795080
43159,2022-07,000000009001048,158.58,2517492
43160,2022-07,000000009014040,111.11,6447641.41
43161,2022-07,000000009016169,43.06,2728281.6
43162,2022-07,000000009023602,10.76,699390.9
43163,2022-07,000000009019284,99.04,6863472
43164,2022-07,000000009021816,116.02,7131042
43165,2022-07,000000009023496,29.74,1802899
43166,2022-07,000000009027043,91.34,5649809.5
43167,2022-07,000000009000719,503.8,30456456
43168,2022-06,000000009001258,38.76,2446725
43169,2022-06,000000009021304,38.66,2441379
43170,2022-07,000000009012317,100.63,6261252
43171,2022-07,000000009001416,136.73,8316510
43172,2022-07,000000009001088,326.61,18963811
43173,2022-07,000000009008594,23.6,1412530
43174,2022-07,000000009001498,45.12,2940932
43175,2022-05,000000009023434,14.88,993240
43176,2022-06,000000009015942,104.54,6796430
43177,2022-07,000000009012420,31.1,1945258.2
43178,2022-07,000000009025157,39.9,2357260
43179,2022-07,000000009020636,212.71,31906.5
43180,2022-07,000000009023316,124.54,1245400
43181,2022-07,000000009017391,52.14,3226190
43182,2022-06,000000009024917,10.18,720861
43183,2022-07,000000009024045,69.42,4316227
43184,2022-07,000000009014155,144.42,7971675
43185,2022-07,000000009017907,115.72,2082960
43186,2022-07,000000009016513,34.5,2167159.8
43187,2022-07,000000009027034,118.14,1181400
43188,2022-05,000000009021293,31.48,2367572.8
43189,2022-06,000000009022285,9.98,638221
43190,2022-07,000000009021127,31.42,1966892
43191,2022-07,000000009001034,60.58,1041976
43192,2022-06,000000009005588,3.41,211079
43193,2022-07,000000009018964,49.78,2750345
43194,2022-07,000000009021161,133.76,8386752
43195,2022-07,000000009007795,264.84,16446679.5
43196,2022-05,000000009001719,18.84,1307496
43197,2022-07,000000009014826,16.65,1028970
43198,2022-07,000000009019988,66.18,3990654
43199,2022-07,000000009005685,266.82,18307124
43200,2022-07,000000009007872,120.64,6976008
43201,2022-07,000000009001523,8.44,513152
43202,2022-07,000000009025156,53.42,3385225.4
43203,2022-06,000000009004430,20,348000
43204,2022-06,000000009021195,63.55,4353175
43205,2022-07,000000009008780,88.54,5321254
43206,2022-07,000000009020620,49.28,344960
43207,2022-07,000000009024931,66.8,4043725
43208,2022-08,000000009001689,690.47,40596856.1
43209,2022-08,000000009011694,381.6,23554109.7
43210,2022-08,000000009000816,1218.46,76493850.2
43211,2022-05,000000009002248,33.52,2266790
43212,2022-06,000000009024529,33.41,2083788
43213,2022-07,000000009024854,2.16,138149.6
43214,2022-06,000000009014375,11.75,747594.5
43215,2022-06,000000009021616,68.32,4465042
43216,2022-04,000000009000740,33.02,2284984
43217,2022-07,000000009021831,20.45,1378350
43218,2022-04,000000009009831,93.58,6557924
43219,2022-05,000000009000411,24.43,1602303
43220,2022-06,000000009001464,11.99,777551.5
43221,2022-05,000000009022361,14.54,1048334
43222,2022-04,000000009005109,24.97,1871501.5
43223,2022-07,000000009000791,19.77,1178292
43224,2022-04,000000009021833,15.12,1068530.4
43225,2022-04,000000009025531,24.82,1919610
43226,2022-04,000000009025519,4.96,348688
43227,2022-06,000000009001183,2.08,134368
43228,2022-04,000000009001036,33.26,2438016
43229,2022-04,000000009005164,60,900000
43230,2022-05,000000009001338,26.35,1862945
43231,2022-04,000000009016316,24.99,1928503.29
43232,2022-04,000000009020003,14.44,1052676
43233,2022-06,000000009023686,24.78,1529420
43234,2022-06,000000009023994,31.14,1940664
43235,2022-04,000000009001512,61.16,4296490
43236,2022-05,000000009024892,20,312000
43237,2022-08,000000009000308,1781.29,106532016.5
43238,2022-08,000000009002462,323.55,19945328
43239,2022-08,000000009000293,4343.67,263504191.7
43240,2022-07,000000009000490,2.06,124321
43241,2022-08,000000009002353,6715.7,5636020.41
43242,2022-06,000000009009330,62.48,4611024
43243,2022-07,000000009025153,80.36,4912210
43244,2022-08,000000009019115,456.44,771629.6
43245,2022-08,000000009020352,138.52,1186652
43246,2022-08,000000009021156,948.53,863162.3
43247,2022-04,000000009021211,45.71,3409966
43248,2022-07,000000009010335,51.43,3291842.9
43249,2022-08,000000009022587,1053.07,947763
43250,2022-07,000000009024822,1.48,95318
43251,2022-04,000000009000013,22.54,1710786
43252,2022-07,000000009024918,26.36,1567497.4
43253,2022-07,000000009024921,20,363000
43254,2022-08,000000009000215,56.38,3496960
43255,2022-08,000000009000167,550.6,33155140.25
43256,2022-10,000000009020988,154.07,9398425.8
43257,2022-10,000000009011464,1150.36,67294037.25
43258,2022-10,000000009002340,3547.86,205385128
43259,2022-09,000000009000047,39.47,2389463.6
43260,2022-10,000000009002586,602.27,35593287.2
43261,2022-10,000000009004055,412.71,24566562.75
43262,2022-10,000000009006235,277.31,16494936
43263,2022-09,000000009011400,13981.06,793521975.43
43264,2022-10,000000009022987,291.6,17940514
43265,2022-10,000000009002779,1663.63,99424241.15
43266,2022-08,000000009015996,317.36,18999891.2
43267,2022-09,000000009000606,786.06,6895442
43268,2022-09,000000009023443,1617.29,95788077.5
43269,2022-09,000000009001086,220.64,13741407.5
43270,2022-09,000000009002306,550.18,32182159.5
43271,2022-09,000000009009094,81.1,4966745.9
43272,2022-08,000000009000364,892.45,53569443.1
43273,2022-09,000000009024409,161.38,9188573.2
43274,2022-09,000000009000018,10842.18,610985640
43275,2022-09,000000009007830,2494.6,147020584
43276,2022-10,000000009025088,180,2610000
43277,2022-08,000000009004429,587.41,36763173
43278,2022-09,000000009025418,447.66,25516620
43279,2022-10,000000009016015,21.26,1293640
43280,2022-10,000000009004400,42364.29,37522557.74
43281,2022-10,000000009020655,228.78,13185179
43282,2022-10,000000009002765,2826.07,165854526.5
43283,2022-10,000000009013710,50765.08,41349823.44
43284,2022-10,000000009004971,217.41,12602602.5
43285,2022-09,000000009020155,54.24,2977225.44
43286,2022-08,000000009024820,32.26,1861402
43287,2022-08,000000009002767,85,5213840.6
43288,2022-09,000000009019960,64229.66,42604500.2
43289,2022-10,000000009023671,107.41,6715325.5
43290,2022-09,000000009005381,1948.19,106072711.12
43291,2022-09,000000009016361,6.69,390952.1
43292,2022-09,000000009021729,67.74,4129082
43293,2022-09,000000009002099,507.44,27655480
43294,2022-09,000000009000354,741.29,44651185.9
43295,2022-09,000000009002020,743,43422820.4
43296,2022-08,000000009009888,177.36,11340217.5
43297,2022-08,000000009002039,196.12,12221758.6
43298,2022-08,000000009014846,441.48,28398799.6
43299,2022-09,000000009015691,777.01,44173080
43300,2022-09,000000009008482,26.94,1516722
43301,2022-09,000000009021185,267,15901608.4
43302,2022-10,000000009015987,2439.69,143016330.5
43303,2022-10,000000009011298,89.88,6373934
43304,2022-10,000000009002287,278.06,15860731
43305,2022-09,000000009015441,314.08,19919610
43306,2022-10,000000009001036,129.41,7669720
43307,2022-10,000000009020773,150.01,9104887
43308,2022-10,000000009021996,71.45,4745751.5
43309,2022-09,000000009012056,28198.7,25949022.6
43310,2022-08,000000009008401,277.97,16499631.7
43311,2022-08,000000009005614,1105.62,63158502.6
43312,2022-08,000000009010335,504.99,30667825.7
43313,2022-08,000000009024210,100,1793700
43314,2022-09,000000009013328,614.91,35759810.5
43315,2022-08,000000009000978,41.34,2459730
43316,2022-08,000000009005260,497.01,29459863.6
43317,2022-08,000000009004055,498.9,30595042.5
43318,2022-09,000000009001363,435.2,25326545.5
43319,2022-10,000000009015783,272.18,16798373
43320,2022-10,000000009022062,510.64,30200913
43321,2022-10,000000009000248,970.01,59551777
43322,2022-10,000000009020789,9.56,634306
43323,2022-09,000000009002838,112.58,1024478
43324,2022-09,000000009019115,432.3,1758773.2
43325,2022-10,000000009001547,2063.96,116129449.1
43326,2022-10,000000009023758,1626.4,81154463.5
43327,2022-08,000000009014057,129.97,7994263.5
43328,2022-08,000000009016723,30.53,1726101.5
43329,2022-08,000000009008686,27.98,1615190.6
43330,2022-09,000000009015783,333.3,20625782.5
43331,2022-09,000000009004564,135.41,8085627.25
43332,2022-09,000000009015882,814.46,48156147.7
43333,2022-09,000000009015942,1321.13,78094470.3
43334,2022-08,000000009001862,179.61,11118309
43335,2022-08,000000009005067,594.86,36403827.5
43336,2022-08,000000009011465,207.99,12731876
43337,2022-09,000000009004740,51.71,2995742
43338,2022-10,000000009001054,59.81,3708220
43339,2022-10,000000009001254,79.34,4764413.25
43340,2022-10,000000009002777,286.35,17121106
43341,2022-10,000000009002462,384.24,22658326
43342,2022-10,000000009016008,6.18,414369
43343,2022-09,000000009025387,2.58,150335.6
43344,2022-09,000000009010194,235,3695000
43345,2022-10,000000009018990,60,870000
43346,2022-09,000000009016364,73.58,4075571.7
43347,2022-09,000000009000167,354.96,21455596
43348,2022-09,000000009002472,119.35,7295625
43349,2022-09,000000009001476,3249.18,186956486.8
43350,2022-09,000000009001862,251.49,15365713.5
43351,2022-09,000000009006368,4583.81,264338423.8
43352,2022-09,000000009021181,2602.4,150651991.5
43353,2022-08,000000009000829,414.34,25710488.5
43354,2022-10,000000009000902,2608.85,154113750.4
43355,2022-10,000000009015963,139.65,7909742
43356,2022-09,000000009020109,11.9,690179.8
43357,2022-10,000000009024549,152.58,9009849
43358,2022-10,000000009007878,400.22,25515481.8
43359,2022-08,000000009000267,334.44,20775675
43360,2022-09,000000009005260,1063.26,62657575
43361,2022-09,000000009025294,6112.22,360592680.9
43362,2022-09,000000009009052,316.8,18074970
43363,2022-09,000000009018731,69.76,3868971.2
43364,2022-09,000000009025084,107.86,6374986.96
43365,2022-09,000000009009888,602.33,39066066
43366,2022-08,000000009000145,246.84,14970695.4
43367,2022-09,000000009002039,408.85,24339788.9
43368,2022-10,000000009001639,1236.2,72005371
43369,2022-09,000000009004429,1016.19,62750430
43370,2022-10,000000009025082,31.62,1851351
43371,2022-09,000000009012311,237.39,13240872.6
43372,2022-08,000000009022303,4.18,264594
43373,2022-08,000000009022120,227.65,13946313.5
43374,2022-08,000000009024997,218.48,11914206.8
43375,2022-10,000000009015441,57.3,3544005
43376,2022-09,000000009000265,213.16,12994861.5
43377,2022-09,000000009010911,111.14,6782068
43378,2022-09,000000009025396,2.96,176001.6
43379,2022-09,000000009023098,158.79,10726264.5
43380,2022-09,000000009014539,7.5,441951.8
43381,2022-09,000000009000207,78.95,4337969.5
43382,2022-08,000000009004918,161.13,9569486
43383,2022-09,000000009002248,219.07,12291627.75
43384,2022-09,000000009002116,204.94,12517476.5
43385,2022-09,000000009000158,279.5,16544983.5
43386,2022-09,000000009001529,178.95,10806223.5
43387,2022-08,000000009021185,85.52,5226507
43388,2022-08,000000009024409,130.97,7811521.9
43389,2022-08,000000009023249,157.93,9646298
43390,2022-08,000000009001269,167.27,9771242.8
43391,2022-08,000000009023515,277.14,285360
43392,2022-08,000000009002765,3046.99,185168503.9
43393,2022-08,000000009023222,114.7,2294000
43394,2022-09,000000009006319,96.01,5772238.75
43395,2022-08,000000009012317,86.47,5385047
43396,2022-09,000000009000341,10.45,606622.5
43397,2022-08,000000009001528,472.21,31279564
43398,2022-08,000000009004552,356.96,21060897
43399,2022-10,000000009008986,228.21,13337440.6
43400,2022-10,000000009021729,39.76,2423462
43401,2022-09,000000009001527,342.46,20625432.8
43402,2022-08,000000009011521,41.49,2553290.5
43403,2022-08,000000009001478,180.8,11280172
43404,2022-09,000000009006724,99.99,5849415
43405,2022-09,000000009018048,34.94,2001706
43406,2022-10,000000009017156,98.64,300852
43407,2022-08,000000009002042,19.62,1186566.6
43408,2022-09,000000009000008,75.7,4644750
43409,2022-09,000000009004973,53.47,3176712
43410,2022-09,000000009009248,230.46,15567573
43411,2022-09,000000009002092,2.06,121952
43412,2022-10,000000009014276,75,4222500
43413,2022-10,000000009000759,192.32,3750240
43414,2022-10,000000009001472,139.44,2719080
43415,2022-08,000000009010870,43.9,1317000
43416,2022-08,000000009025293,3.8,237913
43417,2022-08,000000009000593,218.93,13665722.5
43418,2022-09,000000009024867,9.85,567360
43419,2022-09,000000009005523,324.77,18150852.6
43420,2022-09,000000009025161,20.77,1363550.5
43421,2022-10,000000009016361,43.78,2611887.6
43422,2022-09,000000009023967,52.52,2921740.12
43423,2022-08,000000009008675,422.24,28507832
43424,2022-10,000000009016024,154.28,9155522
43425,2022-09,000000009023142,49.47,2869260
43426,2022-08,000000009011781,30.6,1899954
43427,2022-10,000000009025443,286.2,15793195
43428,2022-09,000000009024549,106.53,6290596.5
43429,2022-08,000000009021175,1962.02,1795248.3
43430,2022-10,000000009000145,167.48,10104673
43431,2022-10,000000009002732,89.12,5481572
43432,2022-10,000000009013295,241.43,15129374.75
43433,2022-10,000000009021181,1698.28,97776141
43434,2022-09,000000009025221,20.76,1229827
43435,2022-08,000000009024755,17.67,1086989.8
43436,2022-09,000000009025369,211.38,11614496
43437,2022-10,000000009015724,101.29,5691705.2
43438,2022-09,000000009013456,9,547370
43439,2022-10,000000009001143,460.02,27192185
43440,2022-10,000000009000890,53.15,3232272.2
43441,2022-10,000000009012689,37.5,2253746
43442,2022-10,000000009000008,63.93,3944302.5
43443,2022-10,000000009011232,80.01,4934036
43444,2022-08,000000009014040,42.7,2484478.7
43445,2022-10,000000009002716,57.67,3510119.3
43446,2022-08,000000009002741,9.32,563860
43447,2022-10,000000009016134,36.72,2214216
43448,2022-08,000000009011286,563.08,32700884.5
43449,2022-10,000000009021831,10.17,677034.5
43450,2022-10,000000009001529,33.13,2057219
43451,2022-10,000000009001862,148.62,9004545
43452,2022-08,000000009015994,400.49,23567917.25
43453,2022-09,000000009023385,33.65,2038650.4
43454,2022-08,000000009005399,59.1,2676775
43455,2022-08,000000009025195,33.32,2076309.6
43456,2022-10,000000009000898,310.51,16968546.5
43457,2022-10,000000009020123,183.7,9919800
43458,2022-10,000000009015994,354.33,20825423.75
43459,2022-10,000000009021884,31.32,2051460
43460,2022-10,000000009002819,192.77,11277045
43461,2022-09,000000009020066,401.52,12899616
43462,2022-10,000000009023820,245.92,12963627.6
43463,2022-10,000000009023385,23.21,1394689.16
43464,2022-08,000000009025111,58,3489332.6
43465,2022-08,000000009002421,62.58,3736447
43466,2022-08,000000009005588,6.58,385588
43467,2022-08,000000009000255,738.04,28770058
43468,2022-08,000000009006283,841.26,50467116
43469,2022-09,000000009022396,23.62,1282520
43470,2022-10,000000009015697,58,3406344
43471,2022-10,000000009020583,34.46,2069059.6
43472,2022-10,000000009023077,60.99,3666633
43473,2022-10,000000009008675,88.98,6069375
43474,2022-10,000000009010951,371.66,20872886
43475,2022-09,000000009010106,64.08,3859748.4
43476,2022-09,000000009005383,10.35,657740
43477,2022-08,000000009001549,113.71,7359528.5
43478,2022-09,000000009001549,10.19,693939
43479,2022-10,000000009012755,24.78,1455825
43480,2022-10,000000009024409,58.12,3433127.8
43481,2022-08,000000009022285,8.32,522995.2
43482,2022-10,000000009007395,4.89,293497.8
43483,2022-08,000000009014031,40.88,2316860
43484,2022-08,000000009015934,186.68,11063176.6
43485,2022-09,000000009063445,4.96,289656.8
43486,2022-10,000000009024876,20,291000
43487,2022-10,000000009015889,65.58,3147840
43488,2022-08,000000009024829,2670.3,1094823
43489,2022-10,000000009018738,592.2,32931110.8
43490,2022-10,000000009001549,80.43,5059501.5
43491,2022-08,000000009025155,295.52,11525280
43492,2022-10,000000009025154,634.48,33690888
43493,2022-08,000000009001459,126.32,7755858
43494,2022-10,000000009009312,60,870000
43495,2022-10,000000009002020,435.78,26966344
43496,2022-10,000000009022381,58.54,3087660
43497,2022-08,000000009013295,109.98,6868251
43498,2022-08,000000009012316,8.33,510833.5
43499,2022-08,000000009024221,24.67,1532747.1
43500,2022-10,000000009023359,8.14,493556.64
43501,2022-08,000000009001274,68.04,4155330.2
43502,2022-08,000000009021833,29.8,1857136
43503,2022-09,000000009000411,52.85,3218415
43504,2022-08,000000009021862,11.8,738072
43505,2022-08,000000009023294,29.82,1619226
43506,2022-08,000000009010911,148.26,9147146.4
43507,2022-08,000000009017391,28.91,1726092.5
43508,2022-10,000000009018478,38.35,2322092.5
43509,2022-10,000000009010986,84.28,5078534
43510,2022-08,000000009025223,60,1080000
43511,2022-09,000000009009048,50,2915000
43512,2022-08,000000009019503,29.61,1766236.5
43513,2022-09,000000009011251,31.18,1907211.5
43514,2022-09,000000009000788,80.78,4693927.4
43515,2022-08,000000009020929,123.31,7693050
43516,2022-10,000000009001767,76.83,4743199
43517,2022-08,000000009019645,24.78,1551971.4
43518,2022-08,000000009001718,18.26,1147412.4
43519,2022-08,000000009019710,9.9,600930
43520,2022-10,000000009013644,128.46,7645849.6
43521,2022-09,000000009016914,72.22,4885683
43522,2022-08,000000009001228,20,364200
43523,2022-09,000000009000107,123.5,8342425
43524,2022-09,000000009014130,31.88,1895316
43525,2022-09,000000009024962,29.63,1634135
43526,2022-08,000000009023995,31.16,1880506
43527,2022-08,000000009013962,82.64,4846829
43528,2022-09,000000009011785,38.98,2201827.9
43529,2022-09,000000009024920,10.33,678164.5
43530,2022-09,000000009009620,60.74,3906796.8
43531,2022-09,000000009025353,19.88,1222781.9
43532,2022-08,000000009000093,9.86,603974.3
43533,2022-09,000000009012474,18.49,1111249
43534,2022-09,000000009021253,61.84,3948484
43535,2022-09,000000009008095,63.8,3445200
43536,2022-08,000000009023077,104.94,6343623
43537,2022-09,000000009009701,1.79,101958.4
43538,2022-08,000000009024803,63.68,3833536
43539,2022-08,000000009008780,9.76,604837.6
43540,2022-08,000000009025267,5.98,350428
43541,2022-09,000000009021281,23.52,2046240
43542,2022-12,000000009008410,2930.18,170527929.85
43543,2022-12,000000009004400,54801.54,45511721.63
43544,2022-12,000000009013710,39414.16,29111197.04
43545,2022-11,000000009004552,1312.23,75836838.3
43546,2022-11,000000009013327,925.42,54664314.4
43547,2022-11,000000009025114,1059.38,61344010.4
43548,2022-11,000000009000354,651.59,39702249.5
43549,2022-11,000000009001533,127.16,7594634.5
43550,2022-11,000000009000293,3542.82,215673493.55
43551,2022-11,000000009003195,70.14,472318
43552,2022-11,000000009013710,26586.95,19282340.86
43553,2022-11,000000009023855,627.22,12575761
43554,2022-11,000000009000065,5708.26,327340179.5
43555,2022-11,000000009002779,2450.38,143573714.55
43556,2022-11,000000009005177,1765.1,100883494
43557,2022-11,000000009002292,20.65,1184907
43558,2022-11,000000009024877,397.82,23143144.2
43559,2022-11,000000009001013,747.06,45549379
43560,2022-12,000000009002374,971.16,53384289.6
43561,2022-12,000000009005044,318.17,18420264.5
43562,2022-12,000000009001054,78.1,4420460
43563,2022-11,000000009001361,157.7,9379286.9
43564,2022-11,000000009002032,101.79,6309689.2
43565,2022-11,000000009021565,388.59,22227349.5
43566,2022-11,000000009001048,502.02,6425856
43567,2022-11,000000009001332,4010.84,231524242
43568,2022-11,000000009024045,999.66,55984398.6
43569,2022-11,000000009024082,45.46,2411653
43570,2022-11,000000009021646,120.64,7023833.16
43571,2022-12,000000009001259,432.82,24214421.2
43572,2022-12,000000009001442,1378.81,79301562.75
43573,2022-12,000000009004732,3128.64,173387553.6
43574,2022-12,000000009004574,164.12,9552983
43575,2022-12,000000009010211,798.65,45329126.1
43576,2022-12,000000009000902,4495.88,255218398.5
43577,2022-12,000000009000816,923.74,55887138
43578,2022-12,000000009000923,8,494480
43579,2022-12,000000009001526,1421.8,83133478.6
43580,2022-12,000000009011400,31278.65,1738143535.63
43581,2022-10,000000009017907,309.16,6476902
43582,2022-11,000000009011572,18.97,1108942.1
43583,2022-11,000000009001498,177.07,10942081.5
43584,2022-11,000000009002306,461.99,27411886.7
43585,2022-11,000000009016017,780.38,48450318
43586,2022-12,000000009011286,553.85,31511109.25
43587,2022-11,000000009004907,211.59,11742817.5
43588,2022-11,000000009000616,375.36,22774629.5
43589,2022-11,000000009002104,327.53,19002342.5
43590,2022-12,000000009021196,364.15,21593664.5
43591,2022-10,000000009001197,39.72,2391144
43592,2022-12,000000009000224,423.63,25285953.3
43593,2022-12,000000009022727,287.12,15959361.8
43594,2022-12,000000009007867,163.27,9563285.9
43595,2022-12,000000009001752,115.41,6911080.5
43596,2022-10,000000009000781,154.37,9154768.5
43597,2022-10,000000009015954,157.09,9423218
43598,2022-11,000000009000829,394.75,23699894.55
43599,2022-11,000000009023434,406.79,23188361.8
43600,2022-11,000000009001855,1937.68,111252444
43601,2022-12,000000009015545,1270.89,72728415
43602,2022-12,000000009011265,66.36,3764503
43603,2022-12,000000009000359,657.83,37581355.5
43604,2022-12,000000009002462,703.97,39586655
43605,2022-11,000000009010239,69.06,4288508
43606,2022-11,000000009000147,664.59,37735087
43607,2022-12,000000009001547,2364.74,132414636.3
43608,2022-12,000000009000158,255.6,14606274
43609,2022-11,000000009001527,787.67,48161564.4
43610,2022-12,000000009013323,2352.25,136761436.5
43611,2022-12,000000009007830,2540.54,149020643
43612,2022-12,000000009021565,318.76,17732194
43613,2022-10,000000009013259,29.3,1704530
43614,2022-11,000000009019331,440.25,26814989
43615,2022-11,000000009018361,287.26,16041963.6
43616,2022-11,000000009023222,248.44,4556034
43617,2022-11,000000009002340,2998.48,176032249.6
43618,2022-11,000000009001179,75.92,4195444
43619,2022-11,000000009018147,146.74,532666.2
43620,2022-11,000000009000248,508.59,30565694
43621,2022-11,000000009001528,512.12,32851549.5
43622,2022-12,000000009020878,65.57,3728507.5
43623,2022-11,000000009016914,277.86,18755767
43624,2022-12,000000009001434,152.62,9261294
43625,2022-12,000000009021796,119.33,6967500
43626,2022-12,000000009004631,608.39,36778948.5
43627,2022-12,000000009002287,1076.92,63475564.3
43628,2022-11,000000009005044,103.83,6122614.5
43629,2022-11,000000009007867,199.92,11946149.4
43630,2022-11,000000009024813,206.3,12285295.8
43631,2022-11,000000009005614,787.63,44112556.6
43632,2022-12,000000009025530,1507.24,84149702
43633,2022-12,000000009004564,115.35,6698803
43634,2022-12,000000009023294,157.3,8682173.5
43635,2022-10,000000009002615,4,237650
43636,2022-11,000000009021043,27.48,1488042
43637,2022-11,000000009018775,310.16,3970048
43638,2022-11,000000009020123,1040.15,58718965
43639,2022-12,000000009002194,66.55,3988093.3
43640,2022-12,000000009007701,35.24,2045433.5
43641,2022-11,000000009000008,65.16,3863574.5
43642,2022-12,000000009000612,143.9,8721825.5
43643,2022-10,000000009024910,104.73,6385543.15
43644,2022-11,000000009001274,53.12,3288238.6
43645,2022-12,000000009000205,29.37,1721131.4
43646,2022-11,000000009011960,251.92,5052255.6
43647,2022-11,000000009023266,290.67,17863178.9
43648,2022-11,000000009024997,515.9,27390950
43649,2022-12,000000009001435,570.81,32817428.4
43650,2022-11,000000009015919,372.34,21137741.8
43651,2022-11,000000009018854,63.56,3623840
43652,2022-11,000000009000063,51.84,3102624
43653,2022-12,000000009025195,62.13,3802302.45
43654,2022-12,000000009014826,10.45,574227.5
43655,2022-10,000000009001887,29.86,1536526.92
43656,2022-10,000000009025445,253.8,11674800
43657,2022-10,000000009005054,249.34,14461720
43658,2022-12,000000009025459,483.32,28058674.4
43659,2022-11,000000009023359,5.94,350139.24
43660,2022-11,000000009002472,159.61,9745078.5
43661,2022-11,000000009000961,177.06,9313356
43662,2022-12,000000009010335,1711.06,94897834.5
